Run,Assay Type,BioSample,Center Name,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,sample_acc,Sample Name,SRA Study,AvgSpotLen,Bases,DATASTORE provider,DATASTORE region,BioProject,GEO_Accession (exp),source_name,Tissue,sex,AGE,Library Name,Cell_type,Biomaterial_provider,BioSampleModel,Cell_Line,Diagnosis,disease_state,brain_region,disease,SAMPLE_TYPE,gender,BMI,donor_age,donor_sex,RACE,siRNA
SRR6490069,Bisulfite-Seq,SAMN08380920,ALBERT EINSTEIN COLLEGE OF MEDICINE,SRX3579883,Illumina HiSeq 2500,SINGLE,unspecified,GENOMIC,Homo sapiens,ILLUMINA,2018-09-05T00:00:00Z,SRS2849305,lt07,SRP130768,150,35175251400,"ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",PRJNA430908,,,Blood,not collected,not collected,WGBS_lt07,T,Simon D. Spivack at Albert Einstein College of Medicine,Human,,,,,,,,,,,,
SRR5587564,Bisulfite-Seq,SAMN07158653,GEO,SRX2845191,Illumina HiSeq 2500,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-01-08T00:00:00Z,SRS2218206,GSM2636208,SRP107857,101,15305724729,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA387578,GSM2636208,embryonic stem cell,,,,,primed embryonic stem cell,,,,,,,,,,,,,,
SRR5587566,Bisulfite-Seq,SAMN07158651,GEO,SRX2845193,Illumina HiSeq 2500,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-01-08T00:00:00Z,SRS2218207,GSM2636210,SRP107857,101,15077433722,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA387578,GSM2636210,embryonic stem cell,,,,,primed embryonic stem cell,,,,,,,,,,,,,,
SRR1654930,Bisulfite-Seq,SAMN03199238,GEO,SRX761465,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-05-28T00:00:00Z,SRS745989,GSM1548017,SRP049985,101,15544829604,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA267662,GSM1548017,Fetal Ovary,,,113 days,,cKIT+ FACS sort,,,,,,,,,,,,,,
SRR1652277,Bisulfite-Seq,SAMN03178089,GEO,SRX759484,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-03-30T00:00:00Z,SRS744169,GSM1545007,SRP049782,200,23340464200,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA267142,GSM1545007,HUES64 DNMT3A/3B DKO,,,,,,,,"HUES64,ES",,,,,,,,,,,
SRR1654932,Bisulfite-Seq,SAMN03199236,GEO,SRX761467,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2015-05-28T00:00:00Z,SRS745991,GSM1548019,SRP049985,101,8892081410,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA267662,GSM1548019,Fetal Testis,,,137 days,,cKIT+ FACS sort,,,,,,,,,,,,,,
SRR8659890,Bisulfite-Seq,SAMN10987032,GEO,SRX5457079,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-03-19T00:00:00Z,SRS4431548,ENCODE biosample ENCBS387WHS,SRP012412,302,283419702472,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA63443,GSM3633637,,,female,4 year,,,,,SK-N-SH,,,,,cell line,,,,,,
SRR6373921,Bisulfite-Seq,SAMN13282146,GEO,SRX3468768,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684022,GSM2877184,SRP126677,302,149204476818,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877184,Brain BA46,brain,male,76,,Olig2,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373922,Bisulfite-Seq,SAMN13282145,GEO,SRX3468769,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684023,GSM2877185,SRP126677,302,141992454682,"gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA421218,GSM2877185,Brain BA46,brain,female,77,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373930,Bisulfite-Seq,SAMN13282137,GEO,SRX3468777,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684038,GSM2877193,SRP126677,302,106735030406,"ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",PRJNA421218,GSM2877193,Brain BA46,brain,male,26,,NeuN,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373948,Bisulfite-Seq,SAMN13282101,GEO,SRX3468795,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684056,GSM2877211,SRP126677,302,157397889026,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA421218,GSM2877211,Brain BA46,brain,male,25,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6373985,Bisulfite-Seq,SAMN13282180,GEO,SRX3468832,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684014,GSM2877248,SRP126677,302,146881638986,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877248,Brain BA46,brain,female,73,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6373993,Bisulfite-Seq,SAMN13282172,GEO,SRX3468840,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684030,GSM2877256,SRP126677,302,144055843106,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",PRJNA421218,GSM2877256,Brain BA46,brain,female,73,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6145381,Bisulfite-Seq,SAMN07757202,GEO,SRX3257476,Illumina HiSeq 4000,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2018-03-12T00:00:00Z,SRS2570936,GSM2805256,SRP091011,41,1638002758,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",PRJNA347354,GSM2805256,MCF7,,,,,,,,MCF7,,,,,,,,,,,
SRR5009267,Bisulfite-Seq,SAMN06008023,GEO,SRX2340537,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795130,GSM2387332,SRP093254,200,278732000,"s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",PRJNA353017,GSM2387332,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR5009272,Bisulfite-Seq,SAMN06008023,GEO,SRX2340537,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-06T00:00:00Z,SRS1795130,GSM2387332,SRP093254,200,800000000,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA353017,GSM2387332,HUES8 human embryonic stem cells (hESCs),,,,,,,,HUES8 hESCs,,,,,,,,,,,
SRR6006947,Bisulfite-Seq,SAMN07605799,GEO,SRX3161707,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-07-13T00:00:00Z,SRS2492798,GSM2772524,SRP116948,302,25956479616,"ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA401763,GSM2772524,GM12878,,,,,EBV-transformed lymphoblastoid cell line,,,GM12878,,,,,,female,,,,,
SRR8659905,Bisulfite-Seq,SAMN10987117,GEO,SRX5457094,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-03-19T00:00:00Z,SRS4431561,ENCODE biosample ENCBS585KIN,SRP012412,302,205454108636,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA63443,GSM3633947,,,female,31 year,,,,,HeLa-S3,,,,,cell line,,,,,,
SRR6715574,Bisulfite-Seq,SAMN08524404,GEO,SRX3688984,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-04-10T00:00:00Z,SRS2948592,GSM2995373,SRP132785,202,7632690190,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",PRJNA433957,GSM2995373,colon,"sessile serrated polyp biopsy (BRAF-V600E) from patient #1 (P1) [P1-SSP-3],colon",,,,,,,,,,,,,,,,,,
SRR6715575,Bisulfite-Seq,SAMN08524404,GEO,SRX3688984,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2018-04-10T00:00:00Z,SRS2948592,GSM2995373,SRP132785,202,7376363098,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",PRJNA433957,GSM2995373,colon,"sessile serrated polyp biopsy (BRAF-V600E) from patient #1 (P1) [P1-SSP-3],colon",,,,,,,,,,,,,,,,,,
SRR7587004,Bisulfite-Seq,SAMN09709794,GEO,SRX4452740,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591410,GSM3304385,SRP155006,101,6132565874,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA482624,GSM3304385,liver,,female,44,,,,,,Healthy control,,,,,,38,,,,
SRR7587012,Bisulfite-Seq,SAMN09709817,GEO,SRX4452748,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591418,GSM3304393,SRP155006,101,8702959718,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA482624,GSM3304393,liver,,male,22,,,,,,Wilson disease - hepatic,,,,,,30,,,,
SRR7587014,Bisulfite-Seq,SAMN09709807,GEO,SRX4452750,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591420,GSM3304395,SRP155006,101,6192371307,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA482624,GSM3304395,liver,,male,46,,,,,,Wilson disease - hepatic,,,,,,34,,,,
SRR7587016,Bisulfite-Seq,SAMN09709814,GEO,SRX4452752,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591421,GSM3304397,SRP155006,101,5943447919,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA482624,GSM3304397,liver,,female,36,,,,,,Wilson disease - hepatic,,,,,,34,,,,
SRR7587022,Bisulfite-Seq,SAMN09709804,GEO,SRX4452758,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591428,GSM3304403,SRP155006,101,9553673123,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA482624,GSM3304403,whole blood,,male,27,,,,,,Healthy control,,,,,,22.8,,,,
SRR7587031,Bisulfite-Seq,SAMN09709893,GEO,SRX4452767,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591437,GSM3304412,SRP155006,101,9312315847,"ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA482624,GSM3304412,whole blood,,female,52,,,,,,Healthy control,,,,,,23.8,,,,
SRR7587036,Bisulfite-Seq,SAMN09709888,GEO,SRX4452772,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591443,GSM3304417,SRP155006,101,8141052783,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA482624,GSM3304417,whole blood,,female,58,,,,,,Non-alcoholic fatty liver disease,,,,,,40.7,,,,
SRR7587039,Bisulfite-Seq,SAMN09709885,GEO,SRX4452775,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591445,GSM3304420,SRP155006,101,8677405910,"gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",PRJNA482624,GSM3304420,whole blood,,male,66,,,,,,Non-alcoholic fatty liver disease,,,,,,27,,,,
SRR7587042,Bisulfite-Seq,SAMN09709882,GEO,SRX4452778,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591478,GSM3304423,SRP155006,101,9506076368,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",PRJNA482624,GSM3304423,whole blood,,male,40,,,,,,Non-alcoholic fatty liver disease,,,,,,28.5,,,,
SRR7587043,Bisulfite-Seq,SAMN09709881,GEO,SRX4452779,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591448,GSM3304424,SRP155006,101,7730672916,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",PRJNA482624,GSM3304424,whole blood,,female,55,,,,,,Non-alcoholic fatty liver disease,,,,,,26.5,,,,
SRR7587046,Bisulfite-Seq,SAMN09709878,GEO,SRX4452782,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591450,GSM3304427,SRP155006,101,9031553623,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",PRJNA482624,GSM3304427,whole blood,,female,61,,,,,,Primary sclerosing cholangitis,,,,,,41.4,,,,
SRR7587049,Bisulfite-Seq,SAMN09709875,GEO,SRX4452785,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591509,GSM3304430,SRP155006,101,8012999125,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA482624,GSM3304430,whole blood,,male,63,,,,,,Primary sclerosing cholangitis,,,,,,21.8,,,,
SRR7587055,Bisulfite-Seq,SAMN09709846,GEO,SRX4452791,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591459,GSM3304436,SRP155006,101,6716700081,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA482624,GSM3304436,whole blood,,female,60,,,,,,Wilson disease - hepatic,,,,,,25.7,,,,
SRR7587057,Bisulfite-Seq,SAMN09709844,GEO,SRX4452793,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591461,GSM3304438,SRP155006,101,8264306517,"s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",PRJNA482624,GSM3304438,whole blood,,female,19,,,,,,Wilson disease - hepatic,,,,,,27.2,,,,
SRR7587063,Bisulfite-Seq,SAMN09709840,GEO,SRX4452799,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591469,GSM3304444,SRP155006,101,6743637387,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA482624,GSM3304444,whole blood,,female,24,,,,,,Wilson disease - hepatic,,,,,,21.4,,,,
SRR7587067,Bisulfite-Seq,SAMN09709836,GEO,SRX4452803,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591471,GSM3304448,SRP155006,101,8592532479,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA482624,GSM3304448,whole blood,,female,20,,,,,,Wilson disease - hepatic,,,,,,22.1,,,,
SRR7587068,Bisulfite-Seq,SAMN09709835,GEO,SRX4452804,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591472,GSM3304449,SRP155006,101,8462717381,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA482624,GSM3304449,whole blood,,female,32,,,,,,Wilson disease - hepatic,,,,,,22.9,,,,
SRR7587080,Bisulfite-Seq,SAMN09709823,GEO,SRX4452816,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591488,GSM3304461,SRP155006,101,8654064103,"s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA482624,GSM3304461,whole blood,,female,25,,,,,,Wilson disease - neurologic,,,,,,31,,,,
SRR7587082,Bisulfite-Seq,SAMN09709821,GEO,SRX4452818,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591486,GSM3304463,SRP155006,101,8355200659,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA482624,GSM3304463,whole blood,,female,46,,,,,,Wilson disease - neurologic,,,,,,23.2,,,,
SRR7587088,Bisulfite-Seq,SAMN09709867,GEO,SRX4452824,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591493,GSM3304469,SRP155006,101,7046880898,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",PRJNA482624,GSM3304469,whole blood,,male,27,,,,,,Wilson disease - neurologic,,,,,,18.2,,,,
SRR7587091,Bisulfite-Seq,SAMN09709864,GEO,SRX4452827,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591495,GSM3304472,SRP155006,101,8845860780,"gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",PRJNA482624,GSM3304472,whole blood,,female,46,,,,,,Wilson disease - neurologic,,,,,,24.5,,,,
SRR7587092,Bisulfite-Seq,SAMN09709863,GEO,SRX4452828,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-02-15T00:00:00Z,SRS3591498,GSM3304473,SRP155006,101,7862519932,"s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",PRJNA482624,GSM3304473,whole blood,,male,36,,,,,,Wilson disease - neurologic,,,,,,24.7,,,,
SRR6426186,Bisulfite-Seq,SAMN08272677,UNIVERSITY OF FREIBURG,SRX3518555,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-28T00:00:00Z,SRS2795483,NF1,SRP127667,202,33168955500,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",PRJNA353755,,,"heart\, left ventricle",male,not collected,NF1_WGBS,cardiac myocyte nuclei,"Dr. Ralf Gilsbach\, University of Freiburg\, Institute of Experimental and Clinical Pharmacology and Toxicology\, Albertstrasse 25\,79104 Freiburg\, Germany",Human,,,,,no known cardiac diseases,,,,,,,
SRR6426249,Bisulfite-Seq,SAMN08272658,UNIVERSITY OF FREIBURG,SRX3518537,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-28T00:00:00Z,SRS2795485,F2,SRP127667,208,41968572256,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA353755,,,"heart\, left ventricle",male,not collected,F2_WGBS,cardiac myocyte nuclei,"Dr. Ralf Gilsbach\, University of Freiburg\, Institute of Experimental and Clinical Pharmacology and Toxicology\, Albertstrasse 25\,79104 Freiburg\, Germany",Human,,,,,terminal heart failure,,,,,,,
SRR6426277,Bisulfite-Seq,SAMN08272657,UNIVERSITY OF FREIBURG,SRX3518464,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-12-28T00:00:00Z,SRS2795477,F1,SRP127667,208,37698334960,"s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",PRJNA353755,,,"heart\, left ventricle",male,not collected,F1_WGBS,cardiac myocyte nuclei,"Dr. Ralf Gilsbach\, University of Freiburg\, Institute of Experimental and Clinical Pharmacology and Toxicology\, Albertstrasse 25\,79104 Freiburg\, Germany",Human,,,,,terminal heart failure,,,,,,,
SRR3225652,Bisulfite-Seq,SAMN04557047,GEO,SRX1631743,Illumina HiSeq 2000,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2017-02-20T00:00:00Z,SRS1341232,GSM2088209,SRP071771,220,4269194380,"gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",PRJNA315194,GSM2088209,small intestine,small intestine,,,,,,,,,normal,,,,,,,,,
SRR1295940,Bisulfite-Seq,SAMN02797982,GEO,SRX550411,Illumina HiSeq 2000,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2014-07-24T00:00:00Z,SRS618153,GSM1396533,SRP028804,202,3583861376,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA215030,GSM1396533,sperm,,,,,,,,,,,,,,,,,,,
SRR11185414,Bisulfite-Seq,SAMN14212148,GEO,SRX7805840,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-27T00:00:00Z,SRS6219005,GSM4340350,SRP250803,280,62628501040,"ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA608890,GSM4340350,Vascular smooth muscle cells,,,,,Vascular smooth muscle cells,,,,,,,,,,,,,,
SRR6825461,Bisulfite-Seq,SAMN13321536,GEO,SRX3468753,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5683999,GSM2877169,SRP126677,302,121874003506,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877169,Brain BA46,brain,male,60,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825471,Bisulfite-Seq,SAMN13282144,GEO,SRX3468770,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684031,GSM2877186,SRP126677,302,138522381666,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877186,Brain BA46,brain,male,49,,NeuN,,,,,Control,Brodmann Area 46 (BA46),,,,,,,,
SRR6825497,Bisulfite-Seq,SAMN13282152,GEO,SRX3468810,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684071,GSM2877226,SRP126677,302,153500396316,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877226,Brain BA46,brain,female,56,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR6875373,Bisulfite-Seq,SAMN13282173,GEO,SRX3468839,HiSeq X Ten,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2019-06-27T00:00:00Z,SRS5684029,GSM2877255,SRP126677,302,146422809782,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA421218,GSM2877255,Brain BA46,brain,male,33,,Olig2,,,,,Schizo,Brodmann Area 46 (BA46),,,,,,,,
SRR10312786,Bisulfite-Seq,SAMN13060824,GEO,SRX7023991,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544763,GSM4131215,SRP226234,101,2451807320,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA578405,GSM4131215,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR13274544,Bisulfite-Seq,SAMN17117794,GEO,SRX9704366,Illumina HiSeq 2500,PAIRED,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2021-01-28T00:00:00Z,SRS7900034,GSM4980615,SRP298508,297,58727256843,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",PRJNA686439,GSM4980615,PBMCs,PBMCs,,adult,,,,,,,Chronic Myeloid Leukemia,,,,,,,,,
SRR10312802,Bisulfite-Seq,SAMN13060823,GEO,SRX7023992,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544764,GSM4131216,SRP226234,101,2026914056,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",PRJNA578405,GSM4131216,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312803,Bisulfite-Seq,SAMN13060823,GEO,SRX7023992,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544764,GSM4131216,SRP226234,101,2054800560,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA578405,GSM4131216,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR10312839,Bisulfite-Seq,SAMN13060818,GEO,SRX7023994,Illumina HiSeq 4000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2020-02-20T00:00:00Z,SRS5544766,GSM4131218,SRP226234,101,3844270888,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",PRJNA578405,GSM4131218,UCLA2 hESCs,,,,,hESCs,,,UCLA2,,,,,,,,,,,
SRR1067579,Bisulfite-Seq,SAMN02211820,BI,SRX312976,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-02T00:00:00Z,SRS450532,BioSam 1243,SRP000996,200,21303176000,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",PRJNA34535,GSM1172596,,,,,WGBS_Lib 66,,University of Washington,,,,,,presumed normal,,,,113.0 Days,Female,,
SRR1104856,Bisulfite-Seq,SAMN02252540,BI,SRX323152,Illumina HiSeq 2000,SINGLE,RANDOM,GENOMIC,Homo sapiens,ILLUMINA,2014-01-08T00:00:00Z,SRS458103,BioSam 1234,SRP000996,200,23635659800,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",PRJNA34535,GSM1186661,,,,,WGBS_Lib 62,adult CD14,UW,,,,,,presumed normal,,,,37.0 Years,Male,,
SRR1042426,Bisulfite-Seq,SAMN02434868,BGI,SRX386685,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,98,7382744544,"s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",,,,,,,HUMzepHBRDBAAPEM,,,,,,,,,,,,,,,
SRR1042447,Bisulfite-Seq,SAMN02434868,BGI,SRX386692,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510685,BGI-150p1,SRP033491,150,2202927450,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",,,,,,,HUMzepHBRDDAAPEM,,,,,,,,,,,,,,,
SRR1042504,Bisulfite-Seq,SAMN02434870,BGI,SRX386716,Illumina Genome Analyzer II,PAIRED,other,GENOMIC,Homo sapiens,ILLUMINA,2015-07-22T00:00:00Z,SRS510687,BGI-Fam150,SRP033491,88,1253393152,"ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",,,,,,,HUMzepHARDBBAPEM,,,,,,,,,,,,,,,
