Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,source_name,GEO_Accession (exp),Tissue,disease_state,Cell_type,Cell_Line,gender,AGE,SAMPLE_TYPE,sex,tissue_type,cohort,Treatment,Library Name,Biomaterial_provider,N,T,Group,Genotype,Replicate,etype,gtype,m,mtypehe,BioSampleModel,Isolate,gestational_age,instrument_model (run),karyotype,Passage,cancer_type,hepatic_zone,isolation,clustered_group,dmfd_class,tissues,Subject_ID,lineage,mother/newborn,sgRNA,Individual,library_prep_kit,Sample_Name,Developmental_Stage,disease,molecule_subtype,obese_status,body_type,Participant,subject_status,training_status,method,age_at_skin_biopsy,disease_status,disease_subtype,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),genotype/variation,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,Title,Time_point,tumorgenecity,Alias,Broker_name,ENA_checklist,organism,progenitor_cell_type,nact,recist,Storage_time,tissue_subtype,Condition,gestational_stage,Passages,BIOMATERIAL_TYPE,collection_method,donor_age,DONOR_ETHNICITY,DONOR_HEALTH_STATUS,donor_id,donor_sex,EXPERIMENT_TYPE (exp),EXTRACTION_PROTOCOL (exp),Molecule,sample_term_id,TISSUE_DEPOT,ipsc_clone_number,transduced_with,disease_stage,health_state,reprogramming_stage,5-azacytidine_status,facs_isolation_characteristic,gestation,Lane,protocol,rounds_of_in_vivo_selection,run,sample_input,cell_types,develpment_stage,digestion,medium,surface_antigen_enrichment,tissue_location,twin_pair,cell_status,Strain,transfected_with,infection_state,Experiment,PASSAGE_IF_EXPANDED,Stage,status,common_name,ENA-FIRST-PUBLIC,ENA_last_update,experiment_type,External_Id,FLT3-ITD_Status
SRR5963531,Bisulfite-Seq,200,78200,PRJNA315379,SAMN04557514,116964,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635023,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090510,SRP071841,plasma,GSM2090510,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963532,Bisulfite-Seq,125,1315748250,PRJNA315379,SAMN04557515,482982575,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635024,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090511,SRP071841,plasma,GSM2090511,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963533,Bisulfite-Seq,150,226360800,PRJNA315379,SAMN04557515,116619294,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635024,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090511,SRP071841,plasma,GSM2090511,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963534,Bisulfite-Seq,200,66000,PRJNA315379,SAMN04557515,110911,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635024,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090511,SRP071841,plasma,GSM2090511,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963536,Bisulfite-Seq,150,179170650,PRJNA315379,SAMN04557516,95134307,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635025,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090512,SRP071841,plasma,GSM2090512,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963537,Bisulfite-Seq,200,73000,PRJNA315379,SAMN04557516,113929,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635025,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090512,SRP071841,plasma,GSM2090512,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963541,Bisulfite-Seq,125,2285988625,PRJNA315379,SAMN04557518,842422891,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635027,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090514,SRP071841,plasma,GSM2090514,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963543,Bisulfite-Seq,200,64400,PRJNA315379,SAMN04557518,110214,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635027,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090514,SRP071841,plasma,GSM2090514,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963545,Bisulfite-Seq,150,159263400,PRJNA315379,SAMN04557519,83094485,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635028,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090515,SRP071841,plasma,GSM2090515,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963546,Bisulfite-Seq,200,74400,PRJNA315379,SAMN04557519,115522,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635028,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090515,SRP071841,plasma,GSM2090515,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963548,Bisulfite-Seq,150,12035250,PRJNA315379,SAMN04557520,6755739,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635029,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090516,SRP071841,plasma,GSM2090516,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963550,Bisulfite-Seq,125,797109625,PRJNA315379,SAMN04557521,298754619,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635030,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090517,SRP071841,plasma,GSM2090517,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963552,Bisulfite-Seq,200,75600,PRJNA315379,SAMN04557521,115407,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635030,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090517,SRP071841,plasma,GSM2090517,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963553,Bisulfite-Seq,202,1946116682,PRJNA315379,SAMN04557522,1261890078,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635031,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090518,SRP071841,plasma,GSM2090518,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963555,Bisulfite-Seq,150,125024250,PRJNA315379,SAMN04557523,64844834,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635032,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090519,SRP071841,plasma,GSM2090519,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963561,Bisulfite-Seq,150,15546900,PRJNA315379,SAMN04557525,8682883,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635034,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090521,SRP071841,plasma,GSM2090521,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963563,Bisulfite-Seq,125,1582818000,PRJNA315379,SAMN04557526,587148341,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635035,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090522,SRP071841,plasma,GSM2090522,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963565,Bisulfite-Seq,200,61400,PRJNA315379,SAMN04557526,108701,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635035,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090522,SRP071841,plasma,GSM2090522,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963567,Bisulfite-Seq,150,204398850,PRJNA315379,SAMN04557527,105582017,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635036,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090523,SRP071841,plasma,GSM2090523,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963568,Bisulfite-Seq,200,69200,PRJNA315379,SAMN04557527,112616,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635036,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090523,SRP071841,plasma,GSM2090523,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963569,Bisulfite-Seq,125,1162095125,PRJNA315379,SAMN04557528,426079986,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635037,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090524,SRP071841,plasma,GSM2090524,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963571,Bisulfite-Seq,200,57200,PRJNA315379,SAMN04557528,106943,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635037,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090524,SRP071841,plasma,GSM2090524,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963572,Bisulfite-Seq,125,1202961750,PRJNA315379,SAMN04557529,438454784,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635038,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090525,SRP071841,plasma,GSM2090525,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963574,Bisulfite-Seq,200,77400,PRJNA315379,SAMN04557529,116466,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635038,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090525,SRP071841,plasma,GSM2090525,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963575,Bisulfite-Seq,125,1131124625,PRJNA315379,SAMN04557530,425302649,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635039,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090526,SRP071841,plasma,GSM2090526,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963577,Bisulfite-Seq,200,60800,PRJNA315379,SAMN04557530,108776,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635039,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090526,SRP071841,plasma,GSM2090526,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963583,Bisulfite-Seq,200,65400,PRJNA315379,SAMN04557532,110849,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635041,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090528,SRP071841,plasma,GSM2090528,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963584,Bisulfite-Seq,202,1856767638,PRJNA315379,SAMN04557533,1199624614,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635042,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090529,SRP071841,plasma,GSM2090529,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963585,Bisulfite-Seq,125,1497546250,PRJNA315379,SAMN04557534,547456276,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635043,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090530,SRP071841,plasma,GSM2090530,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963587,Bisulfite-Seq,200,54200,PRJNA315379,SAMN04557534,105732,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635043,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090530,SRP071841,plasma,GSM2090530,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963588,Bisulfite-Seq,202,1762552616,PRJNA315379,SAMN04557535,1149008105,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635044,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090531,SRP071841,plasma,GSM2090531,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963589,Bisulfite-Seq,202,2049546136,PRJNA315379,SAMN04557536,1314047060,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635045,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090532,SRP071841,plasma,GSM2090532,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963591,Bisulfite-Seq,202,2065933992,PRJNA315379,SAMN04557717,1332483201,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635047,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090534,SRP071841,plasma,GSM2090534,,colorectal cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963595,Bisulfite-Seq,202,2206150878,PRJNA315379,SAMN04557721,1401345485,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635051,Illumina HiSeq 2500,PAIRED,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090538,SRP071841,plasma,GSM2090538,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963597,Bisulfite-Seq,150,214232100,PRJNA315379,SAMN04557722,110709202,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635052,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090539,SRP071841,plasma,GSM2090539,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963598,Bisulfite-Seq,200,77600,PRJNA315379,SAMN04557722,116693,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635052,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090539,SRP071841,plasma,GSM2090539,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963600,Bisulfite-Seq,150,192655500,PRJNA315379,SAMN04557723,99344068,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635053,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090540,SRP071841,plasma,GSM2090540,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963601,Bisulfite-Seq,200,80400,PRJNA315379,SAMN04557723,117914,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635053,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090540,SRP071841,plasma,GSM2090540,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963603,Bisulfite-Seq,150,177784650,PRJNA315379,SAMN04557724,91105002,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635054,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090541,SRP071841,plasma,GSM2090541,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963605,Bisulfite-Seq,125,1582257250,PRJNA315379,SAMN04557725,584726924,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635055,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090542,SRP071841,plasma,GSM2090542,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5963606,Bisulfite-Seq,150,14156550,PRJNA315379,SAMN04557725,7973059,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1635055,Illumina HiSeq 2500,SINGLE,Reduced Representation,GENOMIC,Homo sapiens,ILLUMINA,2017-08-23T00:00:00Z,GSM2090542,SRP071841,plasma,GSM2090542,,lung cancer,,,,,,,,,,,,,,,,,,,,,,,,Illumina MiSeq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
